"site_id","order_id","payload_id","pricing_plant_id","quantity","payload_event_batch_start_time","payload_event_batch_end_time","payload_event_departure_time","payload_event_arrival_time","payload_event_pouring_start_time","payload_event_pouring_finish_time","payload_event_wash_time","payload_event_to_plant_time","payload_event_at_plant_time","pour_lat","pour_long"
"7a7b13ad-e08f-440e-98ae-00358447798b","adef7703-b288-4ee8-ba6d-71c98c70d6df","b3c65611-e2c2-4cee-82ae-2250846352aa","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-08-01 16:14:27.000","2022-08-01 16:18:37.000","2022-08-01 16:26:44.000","2022-08-01 16:54:21.000","2022-08-01 17:12:36.000","2022-08-01 18:25:16.000","2022-08-01 18:25:16.000","2022-08-01 18:56:32.000","2022-08-01 19:27:43.000","42.350048","-71.101815"
"7a7b13ad-e08f-440e-98ae-00358447798b","adef7703-b288-4ee8-ba6d-71c98c70d6df","91e52925-5a69-4998-b170-3fa3f0e00ee6","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-01 14:15:46.000","2022-08-01 14:20:36.000","2022-08-01 14:28:40.000","2022-08-01 14:57:20.000","2022-08-01 15:18:30.000","2022-08-01 15:40:38.000","2022-08-01 15:40:38.000","2022-08-01 15:46:05.000","2022-08-01 16:22:47.000","42.350158","-71.103570"
"7a7b13ad-e08f-440e-98ae-00358447798b","adef7703-b288-4ee8-ba6d-71c98c70d6df","0ae8da6e-96ce-49e4-8414-48c62d5eef64","964ee7a6-4e49-4aad-8768-1fabf85966eb","10.00","2022-08-01 14:35:09.000","2022-08-01 14:41:26.000","2022-08-01 14:52:58.000","2022-08-01 15:29:03.000","2022-08-01 15:51:53.000","2022-08-01 16:54:56.000","2022-08-01 16:54:56.000","2022-08-01 17:33:04.000","2022-08-01 18:06:57.000","42.349541","-71.103351"
"7a7b13ad-e08f-440e-98ae-00358447798b","adef7703-b288-4ee8-ba6d-71c98c70d6df","a74ea6ac-26fb-4530-8ff4-83d95b7c8053","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-01 13:58:53.000","2022-08-01 14:03:25.000","2022-08-01 14:15:49.000","2022-08-01 14:44:33.000","2022-08-01 14:52:06.000","2022-08-01 15:10:02.000","2022-08-01 15:10:02.000","2022-08-01 15:14:32.000","2022-08-01 15:45:22.000","42.350375","-71.103494"
"7a7b13ad-e08f-440e-98ae-00358447798b","dd81a8d6-7117-4a82-9480-08734450b5a9","eba80ccd-bca4-43bd-b463-80d2d97d18aa","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-02 17:00:36.000","2022-08-02 17:03:39.000","2022-08-02 17:15:14.000","2022-08-02 17:52:50.000","2022-08-02 17:56:33.000","2022-08-02 18:05:05.000","2022-08-02 18:05:05.000","2022-08-02 18:14:31.000","2022-08-02 18:42:28.000","42.350080","-71.102420"
"7a7b13ad-e08f-440e-98ae-00358447798b","dd81a8d6-7117-4a82-9480-08734450b5a9","ac50a672-5c35-4477-952b-7a265dc03459","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-02 16:22:57.000","2022-08-02 16:29:50.000","2022-08-02 16:38:33.000","2022-08-02 17:23:11.000","2022-08-02 17:27:04.000","2022-08-02 17:53:51.000","2022-08-02 17:53:51.000","2022-08-02 18:02:59.000","2022-08-02 19:00:57.000","42.350137","-71.102352"
"7a7b13ad-e08f-440e-98ae-00358447798b","dd81a8d6-7117-4a82-9480-08734450b5a9","10e3cfac-00e5-4586-9f17-004915f17ac6","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-02 17:34:45.000","2022-08-02 17:42:44.000","2022-08-02 17:51:01.000","2022-08-02 18:19:47.000","2022-08-02 18:28:42.000","2022-08-02 18:40:06.000","2022-08-02 18:40:06.000","2022-08-02 18:49:36.000","2022-08-02 19:16:00.000","42.350051","-71.103066"
"7a7b13ad-e08f-440e-98ae-00358447798b","dd81a8d6-7117-4a82-9480-08734450b5a9","30b24437-d3d0-480c-a565-4848f7dd8880","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-08-02 16:10:02.000","2022-08-02 16:15:51.000","2022-08-02 16:21:22.000","2022-08-02 16:50:33.000","2022-08-02 17:05:05.000","2022-08-02 17:22:54.000","2022-08-02 17:22:54.000","2022-08-02 17:45:10.000","2022-08-02 18:29:27.000","42.350280","-71.101908"
"7a7b13ad-e08f-440e-98ae-00358447798b","b496d4e5-8963-4d4b-8c0c-5f77e272b74a","e71bce22-1e9b-4562-8316-639a18aafd43","964ee7a6-4e49-4aad-8768-1fabf85966eb","7.00","2022-11-10 15:08:46.000","2022-11-10 15:14:37.000","2022-11-10 15:27:05.000","2022-11-10 16:03:23.000","2022-11-10 16:36:27.000",,"2022-11-10 17:16:16.000","2022-11-10 17:21:35.000","2022-11-10 17:48:29.000","42.349721","-71.103475"
"7a7b13ad-e08f-440e-98ae-00358447798b","33b436ed-bff5-4909-b898-17a8c46778ee","f9f3e092-59d1-4bd6-9c89-4a09f1c85ccc","964ee7a6-4e49-4aad-8768-1fabf85966eb","10.00","2022-09-26 14:33:47.000","2022-09-26 14:39:21.000","2022-09-26 14:49:07.000","2022-09-26 15:20:51.000","2022-09-26 15:36:23.000","2022-09-26 16:06:25.000","2022-09-26 16:06:25.000","2022-09-26 16:39:20.000","2022-09-26 16:49:48.000","42.349777","-71.103646"
"7a7b13ad-e08f-440e-98ae-00358447798b","5db84806-41d1-4591-866e-bbf3c73a674e","51d3bf5f-a019-4897-9106-c300c50cdf21","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-12-02 14:27:30.000","2022-12-02 14:31:19.000","2022-12-02 14:39:43.000","2022-12-02 15:12:26.000","2022-12-02 15:20:56.000","2022-12-02 15:51:58.000","2022-12-02 15:51:58.000","2022-12-02 16:09:46.000","2022-12-02 16:43:31.000","42.349848","-71.103540"
"7a7b13ad-e08f-440e-98ae-00358447798b","5e67f64d-98e5-4474-abf1-1c8c5d6bfe13","be77244f-b16a-4894-a467-14a08ddda35b","964ee7a6-4e49-4aad-8768-1fabf85966eb","4.00","2022-01-28 13:49:04.000","2022-01-28 14:00:42.000","2022-01-28 14:09:00.000","2022-01-28 14:36:56.000","2022-01-28 15:08:54.000","2022-01-28 16:14:30.000","2022-01-28 16:14:30.000","2022-01-28 16:56:54.000","2022-01-28 18:00:44.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","8efaadad-c9a0-436e-a9b4-35f4f9b8d9ec","d68515cf-c145-4fd6-bd36-fbca6f07afa5","bee71a1d-573f-4aee-ba50-4438524b0c49","9.00","2022-07-06 16:22:34.000","2022-07-06 16:26:20.000","2022-07-06 16:43:40.000","2022-07-06 17:25:48.000","2022-07-06 17:29:08.000","2022-07-06 18:05:39.000","2022-07-06 18:05:39.000","2022-07-06 18:18:48.000","2022-07-06 18:46:52.000","42.350117","-71.102260"
"7a7b13ad-e08f-440e-98ae-00358447798b","8efaadad-c9a0-436e-a9b4-35f4f9b8d9ec","15615616-7299-4214-bf2c-8416e9684950","bee71a1d-573f-4aee-ba50-4438524b0c49","9.00","2022-07-06 16:04:51.000","2022-07-06 16:09:02.000","2022-07-06 16:20:35.000","2022-07-06 16:55:17.000","2022-07-06 17:16:06.000","2022-07-06 17:22:33.000","2022-07-06 17:22:33.000","2022-07-06 17:24:39.000","2022-07-06 18:06:27.000","42.350103","-71.101916"
"7a7b13ad-e08f-440e-98ae-00358447798b","8efaadad-c9a0-436e-a9b4-35f4f9b8d9ec","3146d987-4d00-4025-9473-84dc5580ad9b","bee71a1d-573f-4aee-ba50-4438524b0c49","9.00","2022-07-06 15:43:40.000","2022-07-06 15:47:01.000","2022-07-06 15:59:14.000","2022-07-06 16:30:44.000","2022-07-06 16:33:40.000","2022-07-06 16:51:40.000","2022-07-06 16:51:40.000","2022-07-06 16:54:53.000","2022-07-06 17:22:49.000","42.350114","-71.102176"
"7a7b13ad-e08f-440e-98ae-00358447798b","8efaadad-c9a0-436e-a9b4-35f4f9b8d9ec","39632508-bc3c-458f-b53f-8837e1d7dfa1","bee71a1d-573f-4aee-ba50-4438524b0c49","9.00","2022-07-06 15:26:53.000","2022-07-06 15:31:28.000","2022-07-06 15:49:08.000","2022-07-06 16:16:04.000","2022-07-06 16:20:51.000","2022-07-06 16:28:14.000","2022-07-06 16:28:14.000","2022-07-06 16:29:58.000","2022-07-06 17:24:57.000","42.350109","-71.102395"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e4db5a4-23eb-4ef5-9ac4-69343d99c6ea","e8a07eb1-e69f-4b22-8461-abd5c912f1d6","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-10-31 14:36:13.000","2022-10-31 14:39:34.000","2022-10-31 15:00:12.000","2022-10-31 15:30:24.000","2022-10-31 15:41:20.000","2022-10-31 16:29:56.000","2022-10-31 16:29:56.000","2022-10-31 16:30:23.000","2022-10-31 18:10:59.000","42.350120","-71.102962"
"7a7b13ad-e08f-440e-98ae-00358447798b","5a6d5cbf-e224-4135-a806-256b136b2404","83ada76e-37a8-43e3-a9dc-a6cb7aeafc97","bee71a1d-573f-4aee-ba50-4438524b0c49","7.00","2022-09-16 14:36:32.000","2022-09-16 14:40:01.000","2022-09-16 14:55:16.000","2022-09-16 15:33:15.000","2022-09-16 15:49:51.000","2022-09-16 16:17:51.000","2022-09-16 16:17:51.000","2022-09-16 16:35:23.000","2022-09-16 17:16:55.000","42.350484","-71.103284"
"7a7b13ad-e08f-440e-98ae-00358447798b","5a6d5cbf-e224-4135-a806-256b136b2404","4cca9768-3ac9-4c8b-91dc-9d371a9721aa","bee71a1d-573f-4aee-ba50-4438524b0c49","6.00","2022-09-16 14:15:19.000","2022-09-16 14:18:21.000","2022-09-16 14:34:16.000","2022-09-16 15:05:38.000","2022-09-16 15:25:24.000","2022-09-16 15:31:06.000","2022-09-16 15:31:06.000","2022-09-16 15:42:42.000","2022-09-16 16:12:22.000","42.350245","-71.103521"
"7a7b13ad-e08f-440e-98ae-00358447798b","4c72f353-85f4-438b-a72c-24e965d1b128","551f8189-cbab-4ed7-bc41-9d0ca911ded0","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-11-18 14:11:50.000","2022-11-18 14:19:41.000","2022-11-18 14:34:46.000","2022-11-18 15:12:10.000","2022-11-18 15:24:49.000","2022-11-18 16:55:42.000","2022-11-18 16:55:42.000","2022-11-18 17:16:09.000","2022-11-18 17:41:49.000","42.349715","-71.102866"
"7a7b13ad-e08f-440e-98ae-00358447798b","4c72f353-85f4-438b-a72c-24e965d1b128","6e885d69-19e3-41e5-967e-51f9fd0a1054","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-11-18 16:10:17.000","2022-11-18 16:16:04.000","2022-11-18 16:30:04.000","2022-11-18 16:57:07.000","2022-11-18 17:02:01.000","2022-11-18 18:07:42.000","2022-11-18 18:07:42.000","2022-11-18 18:26:08.000","2022-11-18 19:28:51.000","42.350156","-71.103288"
"7a7b13ad-e08f-440e-98ae-00358447798b","4c72f353-85f4-438b-a72c-24e965d1b128","31a83132-f745-4b62-b4b9-5aea5accb77c","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-11-18 12:14:39.000","2022-11-18 12:18:39.000","2022-11-18 12:29:32.000","2022-11-18 13:07:43.000","2022-11-18 13:16:13.000","2022-11-18 14:05:05.000","2022-11-18 14:05:05.000","2022-11-18 14:19:00.000","2022-11-18 15:16:08.000","42.349946","-71.103187"
"7a7b13ad-e08f-440e-98ae-00358447798b","0a2b12e7-6adf-4f4a-9c2d-c5420c53a890","fe19eb34-24d1-49ad-83cb-4adbc6319cf4","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-07-13 14:00:33.000","2022-07-13 14:09:04.000","2022-07-13 14:19:14.000","2022-07-13 15:15:24.000","2022-07-13 15:33:38.000","2022-07-13 15:51:04.000","2022-07-13 15:51:04.000",,"2022-07-13 16:12:34.000","42.349533","-71.102982"
"7a7b13ad-e08f-440e-98ae-00358447798b","0a2b12e7-6adf-4f4a-9c2d-c5420c53a890","d9537f04-da59-4fb0-ac5d-ba68a5c6378f","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-07-13 13:36:21.000","2022-07-13 13:44:51.000","2022-07-13 13:50:18.000","2022-07-13 14:47:19.000","2022-07-13 15:08:43.000","2022-07-13 15:30:07.000","2022-07-13 15:30:07.000","2022-07-13 15:33:57.000","2022-07-13 16:30:41.000","42.350072","-71.102688"
"7a7b13ad-e08f-440e-98ae-00358447798b","0a2b12e7-6adf-4f4a-9c2d-c5420c53a890","21822a40-0a29-4045-9b4c-a73d2814730b","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-07-13 13:23:27.000","2022-07-13 13:30:04.000","2022-07-13 13:43:33.000","2022-07-13 14:25:04.000","2022-07-13 14:44:09.000","2022-07-13 15:07:02.000","2022-07-13 15:07:02.000","2022-07-13 15:26:27.000","2022-07-13 15:37:54.000","42.350274","-71.102541"
"7a7b13ad-e08f-440e-98ae-00358447798b","0a2b12e7-6adf-4f4a-9c2d-c5420c53a890","41b0c81a-8b0c-4e09-aa5c-e09f311dc3f7","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-07-13 12:49:22.000","2022-07-13 12:59:18.000","2022-07-13 13:09:37.000","2022-07-13 13:53:21.000","2022-07-13 14:12:00.000","2022-07-13 14:35:28.000","2022-07-13 14:35:28.000","2022-07-13 14:44:11.000","2022-07-13 15:17:25.000","42.350025","-71.102584"
"7a7b13ad-e08f-440e-98ae-00358447798b","0a2b12e7-6adf-4f4a-9c2d-c5420c53a890","e0381954-19de-44fc-9457-8c37b194678f","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-07-13 14:19:14.000","2022-07-13 14:21:04.000","2022-07-13 14:32:36.000","2022-07-13 14:59:21.000","2022-07-13 15:46:57.000","2022-07-13 15:54:02.000","2022-07-13 15:54:02.000","2022-07-13 16:08:34.000","2022-07-13 16:51:01.000","42.350038","-71.102719"
"7a7b13ad-e08f-440e-98ae-00358447798b","0a2b12e7-6adf-4f4a-9c2d-c5420c53a890","c625898f-a05f-4183-a5f0-d5b84bda41d2","964ee7a6-4e49-4aad-8768-1fabf85966eb","4.00","2022-07-13 15:58:18.000","2022-07-13 16:02:35.000","2022-07-13 16:20:42.000","2022-07-13 16:47:37.000","2022-07-13 16:52:29.000","2022-07-13 17:47:10.000","2022-07-13 17:47:10.000","2022-07-13 17:54:56.000","2022-07-13 18:22:14.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","dc6d6c4f-0399-45fb-b25d-41be39adcf1d","5ee36fc4-0d44-4966-99fb-4a8b77b8e014","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-02-11 11:44:30.000","2022-02-11 11:48:12.000","2022-02-11 11:55:20.000","2022-02-11 12:28:30.000","2022-02-11 13:04:11.000","2022-02-11 13:47:22.000","2022-02-11 13:47:22.000","2022-02-11 13:52:41.000","2022-02-11 14:30:20.000","42.350191","-71.102958"
"7a7b13ad-e08f-440e-98ae-00358447798b","dc6d6c4f-0399-45fb-b25d-41be39adcf1d","7aa6b717-d51a-46a7-bf11-80f444b045cc","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-02-11 12:42:33.000","2022-02-11 12:45:55.000","2022-02-11 12:52:45.000","2022-02-11 13:33:22.000","2022-02-11 13:55:49.000","2022-02-11 15:07:53.000","2022-02-11 15:07:53.000","2022-02-11 15:24:54.000","2022-02-11 15:51:27.000","42.350041","-71.103104"
"7a7b13ad-e08f-440e-98ae-00358447798b","b3b7abc2-af33-4ddb-acf8-bc2ad129ac92","550f6a98-db2d-4dea-9d24-bf3d05939398","bee71a1d-573f-4aee-ba50-4438524b0c49","9.00","2022-08-30 15:46:04.000","2022-08-30 15:52:41.000","2022-08-30 16:03:29.000","2022-08-30 16:32:23.000","2022-08-30 16:41:43.000","2022-08-30 17:54:29.000","2022-08-30 17:54:29.000","2022-08-30 18:09:33.000","2022-08-30 18:45:40.000","42.349349","-71.102864"
"7a7b13ad-e08f-440e-98ae-00358447798b","59792f6b-018b-4645-b82b-66abeefcc335","9d6ff173-f740-404f-bd5b-ed605e30cb7c","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-11 11:03:20.000","2022-10-11 11:08:04.000","2022-10-11 11:14:22.000","2022-10-11 11:59:33.000","2022-10-11 12:10:36.000",,"2022-10-11 13:24:17.000","2022-10-11 13:27:35.000","2022-10-11 14:24:48.000","42.350923","-71.114888"
"7a7b13ad-e08f-440e-98ae-00358447798b","59792f6b-018b-4645-b82b-66abeefcc335","bbd4a47d-6acb-427e-9acd-94c8038e1059","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-11 11:18:24.000","2022-10-11 11:25:42.000","2022-10-11 11:38:11.000","2022-10-11 12:39:20.000","2022-10-11 13:20:45.000","2022-10-11 14:15:04.000","2022-10-11 14:15:04.000","2022-10-11 16:24:14.000","2022-10-11 17:43:18.000","42.350338","-71.103649"
"7a7b13ad-e08f-440e-98ae-00358447798b","59792f6b-018b-4645-b82b-66abeefcc335","491990f5-4e0c-410a-8aac-5c75b7268a5d","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-11 11:48:31.000","2022-10-11 11:52:54.000","2022-10-11 12:30:19.000","2022-10-11 13:20:07.000","2022-10-11 14:26:34.000",,,"2022-10-11 16:36:26.000","2022-10-11 18:34:52.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","59792f6b-018b-4645-b82b-66abeefcc335","895bc77d-390d-4732-a636-e7df5601a7a1","964ee7a6-4e49-4aad-8768-1fabf85966eb","4.00","2022-10-11 15:42:44.000","2022-10-11 15:46:43.000","2022-10-11 16:01:37.000","2022-10-11 16:27:40.000","2022-10-11 16:38:04.000","2022-10-11 16:50:41.000","2022-10-11 16:50:41.000","2022-10-11 17:00:04.000","2022-10-11 18:04:07.000","42.349607","-71.102646"
"7a7b13ad-e08f-440e-98ae-00358447798b","d15741b0-f02f-45c7-b2c7-b96e68e800de","55bf4d1a-be7b-40eb-bcf9-0bec13e09437","bee71a1d-573f-4aee-ba50-4438524b0c49","1.00","2022-07-25 11:43:47.000","2022-07-25 11:47:59.000","2022-07-25 11:56:50.000","2022-07-25 12:34:39.000","2022-07-25 12:40:10.000","2022-07-25 12:44:33.000","2022-07-25 12:44:33.000","2022-07-25 12:44:56.000","2022-07-25 13:13:22.000","42.349827","-71.103842"
"7a7b13ad-e08f-440e-98ae-00358447798b","614ead82-8a99-497d-9a12-f18fac4472e8","f4f31d59-16d7-429f-8706-2d340381d431","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-12-01 17:13:06.000","2022-12-01 17:19:27.000","2022-12-01 17:31:18.000","2022-12-01 18:08:45.000","2022-12-01 18:18:41.000","2022-12-01 18:40:08.000","2022-12-01 18:40:08.000","2022-12-01 19:13:27.000","2022-12-01 19:54:49.000","42.349904","-71.103445"
"7a7b13ad-e08f-440e-98ae-00358447798b","520f01ab-deee-4aee-902c-9962ad25957e","28fe3de1-7e42-4c4d-9fd1-1a30119c5f99","964ee7a6-4e49-4aad-8768-1fabf85966eb","3.00","2022-02-09 15:32:50.000","2022-02-09 15:37:23.000","2022-02-09 15:43:55.000","2022-02-09 16:15:05.000","2022-02-09 16:19:59.000",,,"2022-02-09 18:46:58.000","2022-02-09 19:14:39.000","42.349773","-71.103141"
"7a7b13ad-e08f-440e-98ae-00358447798b","dde5d878-dbc6-4ed8-8396-d51828024d91","7bbade72-b474-47f3-a18c-520178e6b815","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-05-31 11:17:24.000","2022-05-31 11:23:48.000",,"2022-05-31 12:32:56.000","2022-05-31 13:25:37.000",,,"2022-05-31 13:25:40.000","2022-05-31 13:49:00.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","dde5d878-dbc6-4ed8-8396-d51828024d91","332a2daf-b64d-4047-9951-ecac8c3fbd7c","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-05-31 10:23:37.000","2022-05-31 10:29:13.000","2022-05-31 10:50:02.000","2022-05-31 11:39:53.000","2022-05-31 11:53:02.000","2022-05-31 12:27:16.000","2022-05-31 12:27:16.000","2022-05-31 12:36:35.000","2022-05-31 13:22:21.000","42.350221","-71.103324"
"7a7b13ad-e08f-440e-98ae-00358447798b","ffc6a236-c937-4996-8413-e7b398131819","ae7173f6-653f-41f2-a44c-7113d3278180","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-10-06 13:26:36.000","2022-10-06 13:32:27.000","2022-10-06 13:50:06.000","2022-10-06 14:38:47.000","2022-10-06 15:20:48.000",,,"2022-10-06 17:31:28.000","2022-10-06 17:41:08.000",,
"7a7b13ad-e08f-440e-98ae-00358447798b","40e1bcb3-a9bf-4a55-9024-c8070715dc17","5b76eafa-2c80-4c7b-9f26-1597f994ba35","964ee7a6-4e49-4aad-8768-1fabf85966eb","6.00","2022-12-15 17:08:05.000","2022-12-15 17:14:55.000","2022-12-15 17:24:37.000","2022-12-15 17:58:01.000","2022-12-15 18:04:45.000","2022-12-15 19:03:29.000","2022-12-15 19:03:29.000","2022-12-15 19:08:25.000","2022-12-15 19:37:00.000","42.349622","-71.102246"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e5771d4-c4c5-4306-8364-0ca20f55981d","e99aded3-7a27-48ca-b043-60eb4e863728","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-08-09 12:06:03.000","2022-08-09 12:10:40.000","2022-08-09 12:18:14.000","2022-08-09 12:56:04.000","2022-08-09 13:02:06.000","2022-08-09 13:13:26.000","2022-08-09 13:13:26.000","2022-08-09 13:19:34.000","2022-08-09 13:47:43.000","42.350077","-71.101851"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e5771d4-c4c5-4306-8364-0ca20f55981d","1f10ce16-3078-4457-b676-dc5071166923","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-08-09 11:00:20.000","2022-08-09 11:05:27.000","2022-08-09 11:13:14.000","2022-08-09 11:49:23.000","2022-08-09 11:55:15.000","2022-08-09 12:02:40.000","2022-08-09 12:02:40.000","2022-08-09 12:10:00.000","2022-08-09 12:59:22.000","42.349904","-71.101843"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e5771d4-c4c5-4306-8364-0ca20f55981d","f5509194-1f16-438c-8f14-e6f6dddb064f","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-08-09 10:17:19.000","2022-08-09 10:21:39.000","2022-08-09 10:36:34.000","2022-08-09 11:04:35.000","2022-08-09 11:11:54.000","2022-08-09 11:20:47.000","2022-08-09 11:20:47.000","2022-08-09 11:26:22.000","2022-08-09 11:53:04.000","42.349858","-71.102065"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e5771d4-c4c5-4306-8364-0ca20f55981d","bafe960e-67cf-4cd7-ac84-013346e5e1b3","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-08-09 12:44:51.000","2022-08-09 12:49:11.000","2022-08-09 13:00:38.000","2022-08-09 13:37:27.000","2022-08-09 13:42:42.000","2022-08-09 13:56:29.000","2022-08-09 13:56:29.000","2022-08-09 14:12:47.000","2022-08-09 15:14:03.000","42.350095","-71.101924"
"7a7b13ad-e08f-440e-98ae-00358447798b","1e5771d4-c4c5-4306-8364-0ca20f55981d","a703e8a0-6d34-47f1-83fb-f5baf54c0755","bee71a1d-573f-4aee-ba50-4438524b0c49","11.00","2022-08-09 11:33:59.000","2022-08-09 11:41:08.000","2022-08-09 11:46:18.000","2022-08-09 12:21:06.000","2022-08-09 12:26:22.000","2022-08-09 12:35:36.000","2022-08-09 12:35:36.000","2022-08-09 12:39:26.000","2022-08-09 13:05:38.000","42.350110","-71.101867"
"7a7b13ad-e08f-440e-98ae-00358447798b","993cb153-ba3a-41d7-ad1a-e7fd6d224e1a","20ee3b48-ccae-40b0-b3f1-7c3a9aa1efa6","964ee7a6-4e49-4aad-8768-1fabf85966eb","9.00","2022-09-08 14:32:20.000","2022-09-08 14:35:33.000","2022-09-08 14:52:23.000","2022-09-08 15:26:06.000","2022-09-08 15:37:44.000","2022-09-08 16:00:35.000","2022-09-08 16:00:35.000","2022-09-08 16:15:09.000","2022-09-08 16:50:12.000","42.350100","-71.103479"
"7a7b13ad-e08f-440e-98ae-00358447798b","ec31dd97-2a0c-47d6-90ab-f54a9495da20","d969cde1-8322-43d1-aa84-908f8ff8cbd6","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-11-07 12:52:29.000","2022-11-07 12:58:23.000","2022-11-07 13:10:53.000","2022-11-07 14:02:58.000","2022-11-07 15:21:27.000","2022-11-07 15:55:33.000","2022-11-07 15:55:33.000","2022-11-07 16:10:11.000","2022-11-07 16:34:29.000","42.350155","-71.102976"
"7a7b13ad-e08f-440e-98ae-00358447798b","ec31dd97-2a0c-47d6-90ab-f54a9495da20","2aface13-611b-43b7-9144-19ff544cb91a","964ee7a6-4e49-4aad-8768-1fabf85966eb","10.00","2022-11-07 17:28:41.000","2022-11-07 17:36:20.000","2022-11-07 17:48:32.000","2022-11-07 18:21:38.000","2022-11-07 18:35:33.000","2022-11-07 18:45:56.000","2022-11-07 18:45:56.000","2022-11-07 18:58:30.000","2022-11-07 19:33:14.000","42.350281","-71.102867"
"7a7b13ad-e08f-440e-98ae-00358447798b","ec31dd97-2a0c-47d6-90ab-f54a9495da20","e1159db3-65e2-47d3-aa98-5e742f55e749","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-11-07 16:45:20.000","2022-11-07 16:50:46.000","2022-11-07 17:04:57.000","2022-11-07 17:29:12.000","2022-11-07 18:04:56.000","2022-11-07 18:19:19.000","2022-11-07 18:19:19.000","2022-11-07 18:29:49.000","2022-11-07 18:59:39.000","42.350057","-71.103045"
"7a7b13ad-e08f-440e-98ae-00358447798b","ec31dd97-2a0c-47d6-90ab-f54a9495da20","0c7d35be-2ec7-48a4-be9f-c4b47241b02b","964ee7a6-4e49-4aad-8768-1fabf85966eb","11.00","2022-11-07 16:19:10.000","2022-11-07 16:25:08.000","2022-11-07 16:32:33.000","2022-11-07 17:02:56.000","2022-11-07 17:20:51.000","2022-11-07 17:47:57.000","2022-11-07 17:47:57.000","2022-11-07 18:00:14.000","2022-11-07 18:32:15.000","42.350188","-71.103311"
